customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,Churn
CUST-15998,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),94.66,6826.46,2,Yes
CUST-15999,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.55,940.76,2,No
CUST-16000,Male,0,Yes,No,13,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,69.07,896.89,1,Yes
CUST-16001,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),100.13,1269.84,2,No
CUST-16002,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,84.8,2314.3,2,No
CUST-16003,Female,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.96,1979.21,2,No
CUST-16004,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,67.34,1022.77,2,No
CUST-16005,Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.85,1714.54,2,No
CUST-16006,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.88,1061.08,2,No
CUST-16007,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,73.32,1507.17,2,Yes
CUST-16008,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),61.43,405.6,2,No
CUST-16009,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,90.64,2446.39,0,Yes
CUST-16010,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),93.39,1404.16,1,No
CUST-16011,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.51,585.28,2,No
CUST-16012,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,72.27,5224.91,1,No
CUST-16013,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.34,2232.26,0,Yes
CUST-16014,Female,0,No,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.88,162.84,4,Yes
CUST-16015,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.14,1736.86,4,No
CUST-16016,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,66.33,1605.13,1,Yes
CUST-16017,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.16,2385.46,1,No
CUST-16018,Female,0,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.4,674.3,3,No
CUST-16019,Male,0,Yes,No,30,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,72.14,2167.54,0,No
CUST-16020,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,89.85,2832.6,1,Yes
CUST-16021,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.28,1530.77,0,No
CUST-16022,Female,1,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,55.04,369.39,0,No
CUST-16023,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.42,4568.51,2,No
CUST-16024,Male,0,No,Yes,19,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.06,1764.09,2,Yes
CUST-16025,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.71,573.44,3,No
CUST-16026,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.66,2465.26,3,Yes
CUST-16027,Female,0,No,No,20,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,63.89,1290.24,3,No
CUST-16028,Male,1,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.74,1679.04,0,No
CUST-16029,Female,1,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.12,500.65,0,No
CUST-16030,Male,0,No,Yes,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.66,1642.99,0,Yes
CUST-16031,Male,1,No,No,10,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.54,710.29,1,No
CUST-16032,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.29,5378.22,2,No
CUST-16033,Female,1,Yes,No,25,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),67.13,1702.53,0,No
CUST-16034,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.25,7329.27,0,No
CUST-16035,Male,0,No,Yes,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),67.77,601.34,1,No
CUST-16036,Female,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.34,1168.96,0,Yes
CUST-16037,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),94.6,3857.43,2,No
CUST-16038,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),105.15,2339.18,2,No
CUST-16039,Male,0,No,No,2,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,75.69,178.57,1,Yes
CUST-16040,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.57,4881.32,0,No
CUST-16041,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.28,1290.4,3,Yes
CUST-16042,Female,0,No,No,59,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),56.96,3390.1,1,No
CUST-16043,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),89.29,4340.05,3,No
CUST-16044,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,91.18,5351.82,1,No
CUST-16045,Female,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),75.25,2775.67,2,No
CUST-16046,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.12,782.05,4,No
CUST-16047,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.62,1815.96,6,No
CUST-16048,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,63.19,4530.49,4,No
CUST-16049,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,87.14,2282.01,1,No
CUST-16050,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.67,3788.18,1,No
CUST-16051,Male,1,Yes,No,14,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.66,1107.21,2,Yes
CUST-16052,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.25,366.28,1,No
CUST-16053,Male,0,No,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.09,254.08,3,No
CUST-16054,Male,0,No,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.26,1311.91,2,Yes
CUST-16055,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.43,1231.79,2,No
CUST-16056,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.2,1588.88,0,No
CUST-16057,Male,0,No,Yes,10,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,83.28,821.29,3,Yes
CUST-16058,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,92.71,982.68,0,Yes
CUST-16059,Male,0,No,No,37,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,77.36,2841.86,0,No
CUST-16060,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,64.0,2768.66,1,No
CUST-16061,Male,0,No,No,39,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,72.46,2858.47,2,No
CUST-16062,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),86.24,3611.77,3,Yes
CUST-16063,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.86,1738.16,1,Yes
CUST-16064,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.95,6115.56,2,No
CUST-16065,Male,0,No,No,20,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),76.93,1518.21,1,No
CUST-16066,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.65,1539.55,2,Yes
CUST-16067,Female,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.94,3417.61,1,Yes
CUST-16068,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,57.11,1094.07,3,No
CUST-16069,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.8,447.37,0,No
CUST-16070,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,103.47,2095.55,4,No
CUST-16071,Male,0,Yes,No,29,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,65.15,1876.52,1,No
CUST-16072,Female,0,No,No,52,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),88.35,4587.15,0,Yes
CUST-16073,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.98,493.81,0,Yes
CUST-16074,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,90.52,4692.2,0,No
CUST-16075,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.79,159.94,2,No
CUST-16076,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.62,885.84,1,Yes
CUST-16077,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.03,725.9,3,No
CUST-16078,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.67,112.8,2,No
CUST-16079,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),52.77,846.47,0,No
CUST-16080,Male,0,No,Yes,48,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),84.88,4069.94,0,No
CUST-16081,Female,0,No,No,42,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.18,3314.79,3,No
CUST-16082,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),90.33,4715.12,2,No
CUST-16083,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,278.97,1,Yes
CUST-16084,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),88.7,1797.29,0,Yes
CUST-16085,Female,0,No,Yes,7,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,81.59,598.0,1,Yes
CUST-16086,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.18,2101.84,0,Yes
CUST-16087,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.02,652.42,4,Yes
CUST-16088,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.44,4586.11,2,No
CUST-16089,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,61.47,2119.52,0,No
CUST-16090,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.76,2299.11,0,Yes
CUST-16091,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.9,1111.44,0,Yes
CUST-16092,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.72,1209.72,1,Yes
CUST-16093,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,54.83,966.05,2,No
CUST-16094,Male,0,No,No,32,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,72.59,2363.99,0,Yes
CUST-16095,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.52,876.86,1,Yes
CUST-16096,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.64,203.72,3,Yes
CUST-16097,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.43,2.83,0,Yes
CUST-16098,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),78.26,2739.38,0,No
CUST-16099,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.14,692.16,2,No
CUST-16100,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.18,1397.42,2,Yes
CUST-16101,Female,0,No,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.36,174.41,1,Yes
CUST-16102,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),96.57,1753.08,1,No
CUST-16103,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.75,5931.66,2,Yes
CUST-16104,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.05,756.48,1,No
CUST-16105,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.06,1411.29,3,No
CUST-16106,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.99,4244.3,1,Yes
CUST-16107,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.29,699.82,0,No
CUST-16108,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),67.98,750.63,1,No
CUST-16109,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),75.18,1736.76,3,No
CUST-16110,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.6,6697.5,4,No
CUST-16111,Female,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.03,3452.67,1,No
CUST-16112,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.01,2335.74,2,Yes
CUST-16113,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.8,1479.61,1,No
CUST-16114,Male,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.66,67.4,1,No
CUST-16115,Male,1,Yes,No,22,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.63,1532.69,1,Yes
CUST-16116,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,67.77,158.96,1,Yes
CUST-16117,Male,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,109.07,3035.2,1,No
CUST-16118,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.68,2151.71,1,Yes
CUST-16119,Female,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.95,339.11,1,Yes
CUST-16120,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,93.48,1411.29,0,Yes
CUST-16121,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.86,2372.69,2,Yes
CUST-16122,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.66,1203.23,1,Yes
CUST-16123,Female,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.97,1730.72,3,Yes
CUST-16124,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.24,1654.21,0,No
CUST-16125,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,112.18,4816.29,0,Yes
CUST-16126,Female,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,616.36,0,No
CUST-16127,Male,1,No,No,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.05,471.33,1,No
CUST-16128,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.97,2812.23,1,Yes
CUST-16129,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.2,666.89,0,No
CUST-16130,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,93.77,1577.84,0,Yes
CUST-16131,Male,0,No,Yes,19,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),82.85,1556.68,1,No
CUST-16132,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),101.23,6182.94,2,Yes
CUST-16133,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),98.79,4645.41,0,Yes
CUST-16134,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,110.03,2103.78,1,No
CUST-16135,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.69,2017.24,1,No
CUST-16136,Male,1,No,No,45,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.84,2787.91,1,No
CUST-16137,Male,0,Yes,No,13,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,67.84,893.65,3,Yes
CUST-16138,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.25,1110.76,1,No
CUST-16139,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),88.93,2417.25,1,No
CUST-16140,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,88.11,862.57,4,Yes
CUST-16141,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,92.99,6675.74,0,No
CUST-16142,Female,0,No,Yes,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),75.67,2131.68,0,No
CUST-16143,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.67,956.84,2,Yes
CUST-16144,Male,0,No,No,64,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.22,5609.4,2,No
CUST-16145,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.99,129.33,0,No
CUST-16146,Female,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.81,2580.06,0,No
CUST-16147,Male,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.31,1428.88,2,No
CUST-16148,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.28,712.4,1,Yes
CUST-16149,Female,0,Yes,Yes,68,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),47.08,3208.0,2,No
CUST-16150,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.35,1700.95,1,Yes
CUST-16151,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.4,526.79,1,No
